doctype,fieldname,fieldtype,part,source
System Settings,bypass_2fa_for_retricted_ip_users,Check,description,"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth"
System Settings,bypass_restrict_ip_check_if_2fa_enabled,Check,label,Bypass restricted IP Address check If Two Factor Auth Enabled
System Settings,bypass_restrict_ip_check_if_2fa_enabled,Check,description,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page"
System Settings,two_factor_method,Select,label,Two Factor Authentication method
System Settings,two_factor_method,Select,description,Choose authentication method to be used by all users
System Settings,two_factor_method,Select,option,OTP App
System Settings,two_factor_method,Select,option,SMS
System Settings,two_factor_method,Select,option,Email
System Settings,lifespan_qrcode_image,Int,label,Expiry time of QR Code Image Page
System Settings,lifespan_qrcode_image,Int,description,Time in seconds to retain QR code image on server. Min:<strong>240</strong>
System Settings,otp_issuer_name,Data,label,OTP Issuer Name
System Settings,password_tab,Tab Break,label,Password
System Settings,password_settings,Section Break,label,Password
System Settings,logout_on_password_reset,Check,label,Logout All Sessions on Password Reset
System Settings,force_user_to_reset_password,Int,label,Force User to Reset Password
System Settings,force_user_to_reset_password,Int,description,In Days
System Settings,reset_password_link_expiry_duration,Duration,label,Reset Password Link Expiry Duration
System Settings,password_reset_limit,Int,label,Password Reset Link Generation Limit
System Settings,password_reset_limit,Int,description,Hourly rate limit for generating password reset links
System Settings,enable_password_policy,Check,label,Enable Password Policy
System Settings,enable_password_policy,Check,description,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong."
System Settings,minimum_password_score,Select,label,Minimum Password Score
System Settings,minimum_password_score,Select,option,2
System Settings,minimum_password_score,Select,option,3
System Settings,minimum_password_score,Select,option,4
System Settings,email_tab,Tab Break,label,Email
System Settings,email_footer_address,Small Text,label,Email Footer Address
System Settings,email_footer_address,Small Text,description,Your organization name and address for the email footer.
System Settings,email_retry_limit,Int,label,Email Retry Limit
System Settings,disable_standard_email_footer,Check,label,Disable Standard Email Footer
System Settings,hide_footer_in_auto_email_reports,Check,label,Hide footer in auto email reports
System Settings,attach_view_link,Check,label,Include Web View Link in Email
System Settings,store_attached_pdf_document,Check,label,Store Attached PDF Document
System Settings,store_attached_pdf_document,Check,description,"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage."
System Settings,welcome_email_template,Link,label,Welcome Email Template
System Settings,reset_password_template,Link,label,Reset Password Template
System Settings,files_tab,Tab Break,label,Files
System Settings,max_file_size,Int,label,Max File Size (MB)
System Settings,allow_guests_to_upload_files,Check,label,Allow Guests to Upload Files
System Settings,allow_guests_to_upload_files,Check,description,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form."
System Settings,force_web_capture_mode_for_uploads,Check,label,Force Web Capture Mode for Uploads
System Settings,force_web_capture_mode_for_uploads,Check,description,"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected."
System Settings,strip_exif_metadata_from_uploaded_images,Check,label,Strip EXIF tags from uploaded images
System Settings,delete_background_exported_reports_after,Int,label,Delete Background Exported Reports After (Hours)
System Settings,delete_background_exported_reports_after,Int,description,Defines how long exported reports sent via email are kept in the system. Older files will be automatically deleted.
System Settings,allowed_file_extensions,Small Text,label,Allowed File Extensions
System Settings,allowed_file_extensions,Small Text,description,"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG"
System Settings,app_tab,Tab Break,label,App
System Settings,default_app,Select,label,Default App
System Settings,default_app,Select,description,Redirect to the selected app after login
System Settings,updates_tab,Tab Break,label,Updates
System Settings,disable_system_update_notification,Check,label,Disable System Update Notification
System Settings,disable_change_log_notification,Check,label,Disable Change Log Notification
System Settings,backups_tab,Tab Break,label,Backups
System Settings,backup_limit,Int,label,Number of Backups
System Settings,backup_limit,Int,description,Older backups will be automatically deleted
System Settings,encrypt_backup,Check,label,Encrypt Backups
System Settings,advanced_tab,Tab Break,label,Advanced
System Settings,prepared_report_section,Section Break,label,Reports
System Settings,max_auto_email_report_per_user,Int,label,Max auto email report per user
System Settings,max_report_rows,Int,label,Max Report Rows
System Settings,max_report_rows,Int,description,This value specifies the max number of rows that can be rendered in report view.
System Settings,background_workers,Section Break,label,Background Workers
System Settings,enable_scheduler,Check,label,Enable Scheduled Jobs
System Settings,enable_scheduler,Check,description,Run scheduled jobs only if checked
System Settings,dormant_days,Int,label,Run Jobs only Daily if Inactive For (Days)
System Settings,dormant_days,Int,description,Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.
System Settings,telemetry_section,Section Break,label,Telemetry
System Settings,allow_error_traceback,Check,label,Show Full Error and Allow Reporting of Issues to the Developer
System Settings,enable_telemetry,Check,label,Allow Sending Usage Data for Improving Applications
System Settings,search_section,Section Break,label,Search
System Settings,link_field_results_limit,Int,label,Link Field Results Limit
System Settings,show_absolute_datetime_in_timeline,Check,label,Show Absolute Datetime in Timeline
System Settings,api_logging_section,Section Break,label,API Logging
System Settings,log_api_requests,Check,label,Log API Requests
Server Script,script_type,Select,label,Script Type
Server Script,script_type,Select,option,DocType Event
Server Script,script_type,Select,option,Scheduler Event
Server Script,script_type,Select,option,Permission Query
Server Script,script_type,Select,option,API
Server Script,reference_doctype,Link,label,Reference Document Type
Server Script,event_frequency,Select,label,Event Frequency
Server Script,event_frequency,Select,option,All
Server Script,event_frequency,Select,option,Hourly
Server Script,event_frequency,Select,option,Daily
Server Script,event_frequency,Select,option,Weekly
Server Script,event_frequency,Select,option,Monthly
Server Script,event_frequency,Select,option,Yearly
Server Script,event_frequency,Select,option,Hourly Long
Server Script,event_frequency,Select,option,Daily Long
Server Script,event_frequency,Select,option,Weekly Long
Server Script,event_frequency,Select,option,Monthly Long
Server Script,event_frequency,Select,option,Cron
Server Script,cron_format,Data,label,Cron Format
Server Script,cron_format,Data,description,"<pre>*  *  *  *  *
┬  ┬  ┬  ┬  ┬
│  │  │  │  │
│  │  │  │  └ day of week (0 - 6) (0 is Sunday)
│  │  │  └───── month (1 - 12)
│  │  └────────── day of month (1 - 31)
│  └─────────────── hour (0 - 23)
└──────────────────── minute (0 - 59)

---

* - Any value
/ - Step values
</pre>"
Server Script,doctype_event,Select,label,DocType Event
Server Script,doctype_event,Select,option,Before Insert
Server Script,doctype_event,Select,option,Before Validate
Server Script,doctype_event,Select,option,Before Save
Server Script,doctype_event,Select,option,After Insert
Server Script,doctype_event,Select,option,After Save
Server Script,doctype_event,Select,option,Before Rename
Server Script,doctype_event,Select,option,After Rename
Server Script,doctype_event,Select,option,Before Submit
Server Script,doctype_event,Select,option,After Submit
Server Script,doctype_event,Select,option,Before Cancel
Server Script,doctype_event,Select,option,After Cancel
Server Script,doctype_event,Select,option,Before Delete
Server Script,doctype_event,Select,option,After Delete
Server Script,doctype_event,Select,option,Before Save (Submitted Document)
Server Script,doctype_event,Select,option,After Save (Submitted Document)
Server Script,doctype_event,Select,option,Before Print
Server Script,doctype_event,Select,option,On Payment Authorization
Server Script,api_method,Data,label,API Method
Server Script,allow_guest,Check,label,Allow Guest
Server Script,module,Link,label,Module (for export)
Server Script,disabled,Check,label,Disabled
Server Script,script,Code,label,Script
Server Script,rate_limiting_section,Section Break,label,Rate Limiting
Server Script,enable_rate_limit,Check,label,Enable Rate Limit
Server Script,rate_limit_count,Int,label,Request Limit
Server Script,rate_limit_seconds,Int,label,Time Window (Seconds)
Server Script,help_section,Section Break,label,Help
Report,report_name,Data,label,Report Name
Report,ref_doctype,Link,label,Ref DocType
Report,reference_report,Data,label,Reference Report
Report,is_standard,Select,label,Is Standard
Report,is_standard,Select,option,No
Report,is_standard,Select,option,Yes
Report,module,Link,label,Module
Report,report_type,Select,label,Report Type
Report,report_type,Select,option,Report Builder
Report,report_type,Select,option,Query Report
Report,report_type,Select,option,Script Report
Report,report_type,Select,option,Custom Report
Report,letter_head,Link,label,Letter Head
Report,add_total_row,Check,label,Add Total Row
Report,disabled,Check,label,Disabled
Report,prepared_report,Check,label,Prepared Report
Report,add_translate_data,Check,label,Add Translate Data
Report,timeout,Int,label,Timeout (In Seconds)
Report,timeout,Int,description,"Specify a custom timeout, default timeout is 1500 seconds"
Report,filters_section,Section Break,label,Filters
Report,filters,Table,label,Filters
Report,columns_section,Section Break,label,Columns
Report,columns,Table,label,Columns
Report,section_break_6,Section Break,label,Query / Script
Report,query,Code,label,Query
Report,report_script,Code,label,Script
Report,report_script,Code,description,"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>"
Report,client_code_section,Section Break,label,Client Code
Report,javascript,Code,label,Javascript
Report,javascript,Code,description,JavaScript Format: frappe.query_reports['REPORTNAME'] = {}
Report,json,Code,label,JSON
Report,roles,Table,label,Roles
Company,,DocType,doctype_description,Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.
Company,company_name,Data,label,Company
